gate_name,variable,input,bin,count
N1_LmrA,x,0.0627,0.19054607179632482,6.86698647203665e-05
N1_LmrA,x,0.0627,0.20137242498623895,4.904990337169036e-05
N1_LmrA,x,0.0627,0.21281390459827113,9.809980674338072e-06
N1_LmrA,x,0.0627,0.22490546058357805,5.885988404602843e-05
N1_LmrA,x,0.0627,0.23768402866248758,6.86698647203665e-05
N1_LmrA,x,0.0627,0.25118864315095796,4.904990337169036e-05
N1_LmrA,x,0.0627,0.2654605561975539,1.9619961348676144e-05
N1_LmrA,x,0.0627,0.2805433637951713,8.828982606904265e-05
N1_LmrA,x,0.0627,0.2964831389524342,6.86698647203665e-05
N1_LmrA,x,0.0627,0.31332857243155854,2.9429942023014216e-05
N1_LmrA,x,0.0627,0.3311311214825911,3.923992269735229e-05
N1_LmrA,x,0.0627,0.3499451670283573,0.0
N1_LmrA,x,0.0627,0.3698281797802663,3.923992269735229e-05
N1_LmrA,x,0.0627,0.3908408957924021,6.86698647203665e-05
N1_LmrA,x,0.0627,0.41304750199016144,3.923992269735229e-05
N1_LmrA,x,0.0627,0.4365158322401661,4.904990337169036e-05
N1_LmrA,x,0.0627,0.46131757456037953,1.9619961348676144e-05
N1_LmrA,x,0.0627,0.4875284901033865,5.885988404602843e-05
N1_LmrA,x,0.0627,0.5152286445817567,9.809980674338072e-06
N1_LmrA,x,0.0627,0.5445026528424215,2.9429942023014216e-05
N1_LmrA,x,0.0627,0.5754399373371573,3.923992269735229e-05
N1_LmrA,x,0.0627,0.6081350012787182,1.9619961348676144e-05
N1_LmrA,x,0.0627,0.64268771731702,2.9429942023014216e-05
N1_LmrA,x,0.0627,0.6792036326171843,9.809980674338072e-06
N1_LmrA,x,0.0627,0.7177942912713615,4.904990337169036e-05
N1_LmrA,x,0.0627,0.7585775750291835,5.885988404602843e-05
N1_LmrA,x,0.0627,0.801678063387679,1.9619961348676144e-05
N1_LmrA,x,0.0627,0.8472274141405963,3.923992269735229e-05
N1_LmrA,x,0.0627,0.8953647655495938,6.86698647203665e-05
N1_LmrA,x,0.0627,0.946237161365793,9.809980674338071e-05
N1_LmrA,x,0.0627,1.0,4.904990337169036e-05
N1_LmrA,x,0.0627,1.0568175092136585,6.86698647203665e-05
N1_LmrA,x,0.0627,1.1168632477805611,4.904990337169036e-05
N1_LmrA,x,0.0627,1.1803206356517297,0.00016676967146374722
N1_LmrA,x,0.0627,1.2473835142429432,0.00015695969078940915
N1_LmrA,x,0.0627,1.3182567385564075,0.0003531593042761706
N1_LmrA,x,0.0627,1.3931568029453036,0.00043163914967087513
N1_LmrA,x,0.0627,1.4723125024327193,0.0005395489370885939
N1_LmrA,x,0.0627,1.555965631605075,0.0010006180287824833
N1_LmrA,x,0.0627,1.6443717232149324,0.0012262475842922589
N1_LmrA,x,0.0627,1.7378008287493762,0.0015892168692427677
N1_LmrA,x,0.0627,1.8365383433483473,0.002275915516446433
N1_LmrA,x,0.0627,1.9408858775927793,0.00325691358388024
N1_LmrA,x,0.0627,2.051162178825567,0.0041594318059193424
N1_LmrA,x,0.0627,2.167704104819694,0.005729028713813433
N1_LmrA,x,0.0627,2.2908676527677723,0.00788722446216781
N1_LmrA,x,0.0627,2.4210290467361775,0.01052610926356475
N1_LmrA,x,0.0627,2.5585858869056453,0.014234281958464542
N1_LmrA,x,0.0627,2.703958364108843,0.017412715696950076
N1_LmrA,x,0.0627,2.8575905433749464,0.02096392870106046
N1_LmrA,x,0.0627,3.019951720402016,0.025643289482719718
N1_LmrA,x,0.0627,3.1915378551007616,0.03016569057358957
N1_LmrA,x,0.0627,3.372873086588689,0.03663046783797836
N1_LmrA,x,0.0627,3.5645113342624426,0.040917429392664094
N1_LmrA,x,0.0627,3.767037989839089,0.04469427195228425
N1_LmrA,x,0.0627,3.981071705534973,0.04939325269529219
N1_LmrA,x,0.0627,4.207266283844442,0.05214004728410685
N1_LmrA,x,0.0627,4.446312674691089,0.052954275680076913
N1_LmrA,x,0.0627,4.698941086052156,0.05367040426930359
N1_LmrA,x,0.0627,4.965923214503363,0.052836555911984856
N1_LmrA,x,0.0627,5.248074602497728,0.05138467877218282
N1_LmrA,x,0.0627,5.54625712957911,0.04821605501437162
N1_LmrA,x,0.0627,5.86138164514029,0.04502781129521175
N1_LmrA,x,0.0627,6.194410750767818,0.041084199064127844
N1_LmrA,x,0.0627,6.5463617406727534,0.036689327722024385
N1_LmrA,x,0.0627,6.918309709189363,0.03314792469858834
N1_LmrA,x,0.0627,7.311390834834173,0.02930241227424782
N1_LmrA,x,0.0627,7.726805850957021,0.025662909444068394
N1_LmrA,x,0.0627,8.165823713585922,0.022562955550977565
N1_LmrA,x,0.0627,8.629785477669701,0.0188351628947291
N1_LmrA,x,0.0627,9.120108393559097,0.016461147571539284
N1_LmrA,x,0.0627,9.638290236239705,0.014204852016441527
N1_LmrA,x,0.0627,10.18591388054117,0.011232427872117092
N1_LmrA,x,0.0627,10.76465213629835,0.010369149572775342
N1_LmrA,x,0.0627,11.37627285823431,0.009211571853203449
N1_LmrA,x,0.0627,12.02264434617413,0.007200525814964145
N1_LmrA,x,0.0627,12.705741052085418,0.006602116993829522
N1_LmrA,x,0.0627,13.427649611378643,0.005022710105261093
N1_LmrA,x,0.0627,14.190575216890926,0.0042379116513140466
N1_LmrA,x,0.0627,14.99684835502374,0.0037964625209688336
N1_LmrA,x,0.0627,15.848931924611142,0.0033942533133209728
N1_LmrA,x,0.0627,16.749428760264383,0.0029233742409527455
N1_LmrA,x,0.0627,17.70108958317422,0.00244268518791018
N1_LmrA,x,0.0627,18.706821403658015,0.001912946231495924
N1_LmrA,x,0.0627,19.76969640111862,0.00162845679194012
N1_LmrA,x,0.0627,20.892961308540407,0.001343967352384316
N1_LmrA,x,0.0627,22.080047330189014,0.0013243473910356397
N1_LmrA,x,0.0627,23.334580622810044,0.0009417581447364549
N1_LmrA,x,0.0627,24.66039337234341,0.0009123282027134407
N1_LmrA,x,0.0627,26.061535499988977,0.0010300479708054975
N1_LmrA,x,0.0627,27.54228703338169,0.0009417581447364549
N1_LmrA,x,0.0627,29.107171180666082,0.0008338483573187361
N1_LmrA,x,0.0627,30.760968147407112,0.0005395489370885939
N1_LmrA,x,0.0627,32.50872973854347,0.0005003090143912417
N1_LmrA,x,0.0627,34.3557947899875,0.000696508627878003
N1_LmrA,x,0.0627,36.30780547701018,0.00047087907236822746
N1_LmrA,x,0.0627,38.37072454922792,0.00046106909169388934
N1_LmrA,x,0.0627,40.55085354483843,0.00036296928495050865
N1_LmrA,x,0.0627,42.85485203974392,0.0002648694782071279
N1_LmrA,x,0.0627,45.28975799036204,0.00030410940090448024
N1_LmrA,x,0.0627,47.863009232263806,0.00016676967146374722
N1_LmrA,x,0.0627,50.58246620031137,0.0002060095941610995
N1_LmrA,x,0.0627,53.45643593969714,0.00015695969078940915
N1_LmrA,x,0.0627,56.49369748123023,0.00016676967146374722
N1_LmrA,x,0.0627,59.70352865838366,0.00016676967146374722
N1_LmrA,x,0.0627,63.0957344480193,0.00012752974876639492
N1_LmrA,x,0.0627,66.68067692136219,0.00011771976809205687
N1_LmrA,x,0.0627,70.46930689671467,6.86698647203665e-05
N1_LmrA,x,0.0627,74.47319739059888,5.885988404602843e-05
N1_LmrA,x,0.0627,78.70457896950985,0.00010790978741771878
N1_LmrA,x,0.0627,83.17637711026708,3.923992269735229e-05
N1_LmrA,x,0.0627,87.90225168308842,6.86698647203665e-05
N1_LmrA,x,0.0627,92.89663867799364,7.847984539470458e-05
N1_LmrA,x,0.0627,98.17479430199843,6.86698647203665e-05
N1_LmrA,x,0.0627,103.75284158180126,5.885988404602843e-05
N1_LmrA,x,0.0627,109.64781961431851,9.809980674338072e-06
N1_LmrA,x,0.0627,115.87773561551262,1.9619961348676144e-05
N1_LmrA,x,0.0627,122.4616199265049,9.809980674338072e-06
N1_LmrA,x,0.0627,129.41958414499862,2.9429942023014216e-05
N1_LmrA,x,0.0627,136.77288255958496,1.9619961348676144e-05
N1_LmrA,x,0.0627,144.5439770745928,1.9619961348676144e-05
N1_LmrA,x,0.0627,152.75660582380732,9.809980674338072e-06
N1_LmrA,x,0.0627,161.4358556826487,0.0
N1_LmrA,x,0.0627,170.60823890031244,0.0
N1_LmrA,x,0.0627,180.301774085957,0.0
N1_LmrA,x,0.0627,190.54607179632484,0.0
N1_LmrA,x,0.0627,201.37242498623894,9.809980674338072e-06
N1_LmrA,x,0.0627,212.81390459827134,0.0
N1_LmrA,x,0.0627,224.90546058357828,0.0
N1_LmrA,x,0.0627,237.68402866248783,9.809980674338072e-06
N1_LmrA,x,0.0627,251.18864315095823,9.809980674338072e-06
N1_LmrA,x,0.0627,265.4605561975542,9.809980674338072e-06
N1_LmrA,x,0.0627,280.5433637951716,9.809980674338072e-06
N1_LmrA,x,0.0627,296.48313895243456,0.0
N1_LmrA,x,0.0627,313.3285724315589,0.0
N1_LmrA,x,0.0627,331.1311214825914,0.0
N1_LmrA,x,0.0627,349.9451670283577,0.0
N1_LmrA,x,0.0627,369.8281797802666,0.0
N1_LmrA,x,0.0627,390.8408957924025,0.0
N1_LmrA,x,0.0627,413.0475019901619,0.0
N1_LmrA,x,0.0627,436.51583224016565,0.0
N1_LmrA,x,0.0627,461.31757456037906,0.0
N1_LmrA,x,0.0627,487.528490103386,0.0
N1_LmrA,x,0.0627,515.2286445817562,0.0
N1_LmrA,x,0.0627,544.5026528424208,0.0
N1_LmrA,x,0.0627,575.4399373371566,0.0
N1_LmrA,x,0.0627,608.1350012787176,0.0
N1_LmrA,x,0.0627,642.6877173170194,0.0
N1_LmrA,x,0.0627,679.2036326171843,0.0
N1_LmrA,x,0.0627,717.7942912713615,0.0
N1_LmrA,x,0.0627,758.5775750291835,0.0
N1_LmrA,x,0.0627,801.678063387679,0.0
N1_LmrA,x,0.0627,847.2274141405964,9.809980674338072e-06
N1_LmrA,x,0.0627,895.3647655495937,0.0
N1_LmrA,x,0.0627,946.237161365793,0.0
N1_LmrA,x,0.099936,0.001,0.0
N1_LmrA,x,0.099936,0.0010568175092136585,0.0
N1_LmrA,x,0.099936,0.001116863247780561,0.0
N1_LmrA,x,0.099936,0.0011803206356517297,0.0
N1_LmrA,x,0.099936,0.0012473835142429433,0.0
N1_LmrA,x,0.099936,0.0013182567385564075,0.0
N1_LmrA,x,0.099936,0.0013931568029453036,0.0
N1_LmrA,x,0.099936,0.0014723125024327193,0.0
N1_LmrA,x,0.099936,0.001555965631605075,0.0
N1_LmrA,x,0.099936,0.0016443717232149323,0.0
N1_LmrA,x,0.099936,0.0017378008287493763,0.0
N1_LmrA,x,0.099936,0.0018365383433483473,0.0
N1_LmrA,x,0.099936,0.0019408858775927793,0.0
N1_LmrA,x,0.099936,0.0020511621788255646,0.0
N1_LmrA,x,0.099936,0.002167704104819694,0.0
N1_LmrA,x,0.099936,0.0022908676527677724,0.0
N1_LmrA,x,0.099936,0.0024210290467361778,0.0
N1_LmrA,x,0.099936,0.0025585858869056452,0.0
N1_LmrA,x,0.099936,0.0027039583641088436,0.0
N1_LmrA,x,0.099936,0.0028575905433749467,0.0
N1_LmrA,x,0.099936,0.003019951720402016,9.868356129235993e-06
N1_LmrA,x,0.099936,0.0031915378551007614,0.0
N1_LmrA,x,0.099936,0.003372873086588689,0.0
N1_LmrA,x,0.099936,0.0035645113342624426,9.868356129235993e-06
N1_LmrA,x,0.099936,0.003767037989839089,0.0
N1_LmrA,x,0.099936,0.003981071705534973,0.0
N1_LmrA,x,0.099936,0.004207266283844442,0.0
N1_LmrA,x,0.099936,0.004446312674691089,0.0
N1_LmrA,x,0.099936,0.004698941086052156,1.9736712258471985e-05
N1_LmrA,x,0.099936,0.004965923214503363,0.0
N1_LmrA,x,0.099936,0.005248074602497723,0.0
N1_LmrA,x,0.099936,0.005546257129579105,0.0
N1_LmrA,x,0.099936,0.005861381645140285,9.868356129235993e-06
N1_LmrA,x,0.099936,0.006194410750767812,0.0
N1_LmrA,x,0.099936,0.006546361740672747,0.0
N1_LmrA,x,0.099936,0.006918309709189363,0.0
N1_LmrA,x,0.099936,0.007311390834834172,0.0
N1_LmrA,x,0.099936,0.007726805850957022,1.9736712258471985e-05
N1_LmrA,x,0.099936,0.008165823713585922,0.0
N1_LmrA,x,0.099936,0.008629785477669702,9.868356129235993e-06
N1_LmrA,x,0.099936,0.009120108393559097,1.9736712258471985e-05
N1_LmrA,x,0.099936,0.009638290236239706,9.868356129235993e-06
N1_LmrA,x,0.099936,0.010185913880541169,0.0
N1_LmrA,x,0.099936,0.010764652136298349,9.868356129235993e-06
N1_LmrA,x,0.099936,0.01137627285823431,0.0
N1_LmrA,x,0.099936,0.012022644346174132,9.868356129235993e-06
N1_LmrA,x,0.099936,0.012705741052085419,0.0
N1_LmrA,x,0.099936,0.013427649611378642,0.0
N1_LmrA,x,0.099936,0.014190575216890926,0.0
N1_LmrA,x,0.099936,0.014996848355023733,0.0
N1_LmrA,x,0.099936,0.015848931924611134,9.868356129235993e-06
N1_LmrA,x,0.099936,0.016749428760264373,9.868356129235993e-06
N1_LmrA,x,0.099936,0.01770108958317421,1.9736712258471985e-05
N1_LmrA,x,0.099936,0.018706821403658005,2.9605068387707974e-05
N1_LmrA,x,0.099936,0.01976969640111861,1.9736712258471985e-05
N1_LmrA,x,0.099936,0.020892961308540396,1.9736712258471985e-05
N1_LmrA,x,0.099936,0.022080047330189003,2.9605068387707974e-05
N1_LmrA,x,0.099936,0.023334580622810033,3.947342451694397e-05
N1_LmrA,x,0.099936,0.0246603933723434,9.868356129235993e-06
N1_LmrA,x,0.099936,0.02606153549998895,2.9605068387707974e-05
N1_LmrA,x,0.099936,0.02754228703338166,2.9605068387707974e-05
N1_LmrA,x,0.099936,0.029107171180666053,1.9736712258471985e-05
N1_LmrA,x,0.099936,0.03076096814740708,9.868356129235993e-06
N1_LmrA,x,0.099936,0.032508729738543435,1.9736712258471985e-05
N1_LmrA,x,0.099936,0.034355794789987466,3.947342451694397e-05
N1_LmrA,x,0.099936,0.03630780547701014,2.9605068387707974e-05
N1_LmrA,x,0.099936,0.03837072454922788,0.0
N1_LmrA,x,0.099936,0.040550853544838394,1.9736712258471985e-05
N1_LmrA,x,0.099936,0.042854852039743964,0.0
N1_LmrA,x,0.099936,0.04528975799036209,3.947342451694397e-05
N1_LmrA,x,0.099936,0.047863009232263824,5.921013677541595e-05
N1_LmrA,x,0.099936,0.0505824662003114,3.947342451694397e-05
N1_LmrA,x,0.099936,0.053456435939697164,4.934178064617996e-05
N1_LmrA,x,0.099936,0.05649369748123025,5.921013677541595e-05
N1_LmrA,x,0.099936,0.059703528658383694,1.9736712258471985e-05
N1_LmrA,x,0.099936,0.06309573444801933,9.868356129235993e-06
N1_LmrA,x,0.099936,0.06668067692136222,4.934178064617996e-05
N1_LmrA,x,0.099936,0.07046930689671471,4.934178064617996e-05
N1_LmrA,x,0.099936,0.07447319739059892,2.9605068387707974e-05
N1_LmrA,x,0.099936,0.07870457896950989,3.947342451694397e-05
N1_LmrA,x,0.099936,0.08317637711026708,6.907849290465194e-05
N1_LmrA,x,0.099936,0.08790225168308842,3.947342451694397e-05
N1_LmrA,x,0.099936,0.09289663867799362,0.0
N1_LmrA,x,0.099936,0.09817479430199844,3.947342451694397e-05
N1_LmrA,x,0.099936,0.10375284158180126,5.921013677541595e-05
N1_LmrA,x,0.099936,0.1096478196143185,5.921013677541595e-05
N1_LmrA,x,0.099936,0.11587773561551262,4.934178064617996e-05
N1_LmrA,x,0.099936,0.1224616199265049,3.947342451694397e-05
N1_LmrA,x,0.099936,0.12941958414499863,6.907849290465194e-05
N1_LmrA,x,0.099936,0.13677288255958495,0.00013815698580930388
N1_LmrA,x,0.099936,0.1445439770745928,5.921013677541595e-05
N1_LmrA,x,0.099936,0.15275660582380732,9.868356129235993e-05
N1_LmrA,x,0.099936,0.1614358556826487,5.921013677541595e-05
N1_LmrA,x,0.099936,0.17060823890031243,1.9736712258471985e-05
N1_LmrA,x,0.099936,0.180301774085957,8.881520516312393e-05
N1_LmrA,x,0.099936,0.19054607179632482,8.881520516312393e-05
N1_LmrA,x,0.099936,0.20137242498623895,4.934178064617996e-05
N1_LmrA,x,0.099936,0.21281390459827113,3.947342451694397e-05
N1_LmrA,x,0.099936,0.22490546058357805,0.00010855191742159591
N1_LmrA,x,0.099936,0.23768402866248758,7.894684903388794e-05
N1_LmrA,x,0.099936,0.25118864315095796,2.9605068387707974e-05
N1_LmrA,x,0.099936,0.2654605561975539,5.921013677541595e-05
N1_LmrA,x,0.099936,0.2805433637951713,4.934178064617996e-05
N1_LmrA,x,0.099936,0.2964831389524342,3.947342451694397e-05
N1_LmrA,x,0.099936,0.31332857243155854,5.921013677541595e-05
N1_LmrA,x,0.099936,0.3311311214825911,2.9605068387707974e-05
N1_LmrA,x,0.099936,0.3499451670283573,4.934178064617996e-05
N1_LmrA,x,0.099936,0.3698281797802663,3.947342451694397e-05
N1_LmrA,x,0.099936,0.3908408957924021,1.9736712258471985e-05
N1_LmrA,x,0.099936,0.41304750199016144,2.9605068387707974e-05
N1_LmrA,x,0.099936,0.4365158322401661,1.9736712258471985e-05
N1_LmrA,x,0.099936,0.46131757456037953,2.9605068387707974e-05
N1_LmrA,x,0.099936,0.4875284901033865,3.947342451694397e-05
N1_LmrA,x,0.099936,0.5152286445817567,8.881520516312393e-05
N1_LmrA,x,0.099936,0.5445026528424215,8.881520516312393e-05
N1_LmrA,x,0.099936,0.5754399373371573,9.868356129235993e-05
N1_LmrA,x,0.099936,0.6081350012787182,6.907849290465194e-05
N1_LmrA,x,0.099936,0.64268771731702,0.00013815698580930388
N1_LmrA,x,0.099936,0.6792036326171843,0.00013815698580930388
N1_LmrA,x,0.099936,0.7177942912713615,0.0002368405471016638
N1_LmrA,x,0.099936,0.7585775750291835,0.00020723547871395582
N1_LmrA,x,0.099936,0.801678063387679,0.00031578739613555176
N1_LmrA,x,0.099936,0.8472274141405963,0.0002861823277478438
N1_LmrA,x,0.099936,0.8953647655495938,0.0005526279432372155
N1_LmrA,x,0.099936,0.946237161365793,0.0009177571200189472
N1_LmrA,x,0.099936,1.0,0.0009967039690528352
N1_LmrA,x,0.099936,1.0568175092136585,0.0014703850632561627
N1_LmrA,x,0.099936,1.1168632477805611,0.0018355142400378944
N1_LmrA,x,0.099936,1.1803206356517297,0.0026743245110229536
N1_LmrA,x,0.099936,1.2473835142429432,0.0032466891665186414
N1_LmrA,x,0.099936,1.3182567385564075,0.0041940513549252965
N1_LmrA,x,0.099936,1.3931568029453036,0.005703909842698403
N1_LmrA,x,0.099936,1.4723125024327193,0.00632561627884027
N1_LmrA,x,0.099936,1.555965631605075,0.008713758462115381
N1_LmrA,x,0.099936,1.6443717232149324,0.011230189275070558
N1_LmrA,x,0.099936,1.7378008287493762,0.012937414885428385
N1_LmrA,x,0.099936,1.8365383433483473,0.015493319122900508
N1_LmrA,x,0.099936,1.9408858775927793,0.01801961829198492
N1_LmrA,x,0.099936,2.051162178825567,0.021651173347543767
N1_LmrA,x,0.099936,2.167704104819694,0.025677462648272052
N1_LmrA,x,0.099936,2.2908676527677723,0.02934849112834784
N1_LmrA,x,0.099936,2.4210290467361775,0.033345175360688414
N1_LmrA,x,0.099936,2.5585858869056453,0.03680896836205025
N1_LmrA,x,0.099936,2.703958364108843,0.040243156295024375
N1_LmrA,x,0.099936,2.8575905433749464,0.04436812915704502
N1_LmrA,x,0.099936,3.019951720402016,0.04560167367319952
N1_LmrA,x,0.099936,3.1915378551007616,0.048256261471964
N1_LmrA,x,0.099936,3.372873086588689,0.049450332563601554
N1_LmrA,x,0.099936,3.5645113342624426,0.04896678311326899
N1_LmrA,x,0.099936,3.767037989839089,0.04692403339451714
N1_LmrA,x,0.099936,3.981071705534973,0.044377997513174255
N1_LmrA,x,0.099936,4.207266283844442,0.04237472121893935
N1_LmrA,x,0.099936,4.446312674691089,0.03918724218919612
N1_LmrA,x,0.099936,4.698941086052156,0.036285945487200745
N1_LmrA,x,0.099936,4.965923214503363,0.03366096275682397
N1_LmrA,x,0.099936,5.248074602497728,0.030651114137406992
N1_LmrA,x,0.099936,5.54625712957911,0.026161012098604615
N1_LmrA,x,0.099936,5.86138164514029,0.0233880040262893
N1_LmrA,x,0.099936,6.194410750767818,0.02136499101979592
N1_LmrA,x,0.099936,6.5463617406727534,0.01804922336037263
N1_LmrA,x,0.099936,6.918309709189363,0.015572265971934396
N1_LmrA,x,0.099936,7.311390834834173,0.012868336392523733
N1_LmrA,x,0.099936,7.726805850957021,0.011486766534430695
N1_LmrA,x,0.099936,8.165823713585922,0.010914401878935007
N1_LmrA,x,0.099936,8.629785477669701,0.008871652160183157
N1_LmrA,x,0.099936,9.120108393559097,0.007687449424674838
N1_LmrA,x,0.099936,9.638290236239705,0.006128249156255551
N1_LmrA,x,0.099936,10.18591388054117,0.005851935184636943
N1_LmrA,x,0.099936,10.76465213629835,0.004578917243965501
N1_LmrA,x,0.099936,11.37627285823431,0.004016420944599049
N1_LmrA,x,0.099936,12.02264434617413,0.0033651094400694733
N1_LmrA,x,0.099936,12.705741052085418,0.002901296701995382
N1_LmrA,x,0.099936,13.427649611378643,0.002476957388438234
N1_LmrA,x,0.099936,14.190575216890926,0.0021315649239149743
N1_LmrA,x,0.099936,14.99684835502374,0.0019638028697179623
N1_LmrA,x,0.099936,15.848931924611142,0.0014901217755146348
N1_LmrA,x,0.099936,16.749428760264383,0.0014901217755146348
N1_LmrA,x,0.099936,17.70108958317422,0.001450648350997691
N1_LmrA,x,0.099936,18.706821403658015,0.001184202735508319
N1_LmrA,x,0.099936,19.76969640111862,0.001095387530345195
N1_LmrA,x,0.099936,20.892961308540407,0.0008585469832435313
N1_LmrA,x,0.099936,22.080047330189014,0.0007796001342096434
N1_LmrA,x,0.099936,23.334580622810044,0.0006710482167880474
N1_LmrA,x,0.099936,24.66039337234341,0.0007105216413049914
N1_LmrA,x,0.099936,26.061535499988977,0.0004835494503325636
N1_LmrA,x,0.099936,27.54228703338169,0.0004736810942033276
N1_LmrA,x,0.099936,29.107171180666082,0.00030591904000631573
N1_LmrA,x,0.099936,30.760968147407112,0.0003947342451694397
N1_LmrA,x,0.099936,32.50872973854347,0.00031578739613555176
N1_LmrA,x,0.099936,34.3557947899875,0.00021710383484319182
N1_LmrA,x,0.099936,36.30780547701018,0.00025657725936013576
N1_LmrA,x,0.099936,38.37072454922792,0.0002861823277478438
N1_LmrA,x,0.099936,40.55085354483843,0.0002467089032308998
N1_LmrA,x,0.099936,42.85485203974392,0.00014802534193853988
N1_LmrA,x,0.099936,45.28975799036204,0.00016776205419701185
N1_LmrA,x,0.099936,47.863009232263806,0.00018749876645548385
N1_LmrA,x,0.099936,50.58246620031137,0.00010855191742159591
N1_LmrA,x,0.099936,53.45643593969714,9.868356129235993e-05
N1_LmrA,x,0.099936,56.49369748123023,0.00010855191742159591
N1_LmrA,x,0.099936,59.70352865838366,6.907849290465194e-05
N1_LmrA,x,0.099936,63.0957344480193,8.881520516312393e-05
N1_LmrA,x,0.099936,66.68067692136219,0.00010855191742159591
N1_LmrA,x,0.099936,70.46930689671467,4.934178064617996e-05
N1_LmrA,x,0.099936,74.47319739059888,5.921013677541595e-05
N1_LmrA,x,0.099936,78.70457896950985,3.947342451694397e-05
N1_LmrA,x,0.099936,83.17637711026708,2.9605068387707974e-05
N1_LmrA,x,0.099936,87.90225168308842,2.9605068387707974e-05
N1_LmrA,x,0.099936,92.89663867799364,3.947342451694397e-05
N1_LmrA,x,0.099936,98.17479430199843,2.9605068387707974e-05
N1_LmrA,x,0.099936,103.75284158180126,3.947342451694397e-05
N1_LmrA,x,0.099936,109.64781961431851,3.947342451694397e-05
N1_LmrA,x,0.099936,115.87773561551262,3.947342451694397e-05
N1_LmrA,x,0.099936,122.4616199265049,2.9605068387707974e-05
N1_LmrA,x,0.099936,129.41958414499862,2.9605068387707974e-05
N1_LmrA,x,0.099936,136.77288255958496,9.868356129235993e-06
N1_LmrA,x,0.099936,144.5439770745928,1.9736712258471985e-05
N1_LmrA,x,0.099936,152.75660582380732,1.9736712258471985e-05
N1_LmrA,x,0.099936,161.4358556826487,0.0
N1_LmrA,x,0.099936,170.60823890031244,0.0
N1_LmrA,x,0.099936,180.301774085957,1.9736712258471985e-05
N1_LmrA,x,0.099936,190.54607179632484,9.868356129235993e-06
N1_LmrA,x,0.099936,201.37242498623894,0.0
N1_LmrA,x,0.099936,212.81390459827134,0.0
N1_LmrA,x,0.099936,224.90546058357828,0.0
N1_LmrA,x,0.099936,237.68402866248783,9.868356129235993e-06
N1_LmrA,x,0.099936,251.18864315095823,0.0
N1_LmrA,x,0.099936,265.4605561975542,0.0
N1_LmrA,x,0.099936,280.5433637951716,0.0
N1_LmrA,x,0.099936,296.48313895243456,9.868356129235993e-06
N1_LmrA,x,0.099936,313.3285724315589,9.868356129235993e-06
N1_LmrA,x,0.099936,331.1311214825914,0.0
N1_LmrA,x,0.099936,349.9451670283577,0.0
N1_LmrA,x,0.099936,369.8281797802666,0.0
N1_LmrA,x,0.099936,390.8408957924025,0.0
N1_LmrA,x,0.099936,413.0475019901619,0.0
N1_LmrA,x,0.099936,436.51583224016565,0.0
N1_LmrA,x,0.099936,461.31757456037906,0.0
N1_LmrA,x,0.099936,487.528490103386,0.0
N1_LmrA,x,0.099936,515.2286445817562,0.0
N1_LmrA,x,0.099936,544.5026528424208,0.0
N1_LmrA,x,0.099936,575.4399373371566,0.0
N1_LmrA,x,0.099936,608.1350012787176,0.0
N1_LmrA,x,0.099936,642.6877173170194,0.0
N1_LmrA,x,0.099936,679.2036326171843,0.0
N1_LmrA,x,0.099936,717.7942912713615,0.0
N1_LmrA,x,0.099936,758.5775750291835,0.0
N1_LmrA,x,0.099936,801.678063387679,0.0
N1_LmrA,x,0.099936,847.2274141405964,0.0
N1_LmrA,x,0.099936,895.3647655495937,0.0
N1_LmrA,x,0.099936,946.237161365793,0.0
N1_LmrA,x,0.144093,0.001,0.0
N1_LmrA,x,0.144093,0.0010568175092136585,9.67651413254889e-06
N1_LmrA,x,0.144093,0.001116863247780561,0.0
N1_LmrA,x,0.144093,0.0011803206356517297,0.0
N1_LmrA,x,0.144093,0.0012473835142429433,0.0
N1_LmrA,x,0.144093,0.0013182567385564075,0.0
N1_LmrA,x,0.144093,0.0013931568029453036,0.0
N1_LmrA,x,0.144093,0.0014723125024327193,0.0
N1_LmrA,x,0.144093,0.001555965631605075,0.0
N1_LmrA,x,0.144093,0.0016443717232149323,0.0
N1_LmrA,x,0.144093,0.0017378008287493763,9.67651413254889e-06
N1_LmrA,x,0.144093,0.0018365383433483473,0.0
N1_LmrA,x,0.144093,0.0019408858775927793,0.0
N1_LmrA,x,0.144093,0.0020511621788255646,1.935302826509778e-05
N1_LmrA,x,0.144093,0.002167704104819694,0.0
N1_LmrA,x,0.144093,0.0022908676527677724,0.0
N1_LmrA,x,0.144093,0.0024210290467361778,0.0
N1_LmrA,x,0.144093,0.0025585858869056452,0.0
N1_LmrA,x,0.144093,0.0027039583641088436,0.0
N1_LmrA,x,0.144093,0.0028575905433749467,0.0
N1_LmrA,x,0.144093,0.003019951720402016,0.0
N1_LmrA,x,0.144093,0.0031915378551007614,0.0
N1_LmrA,x,0.144093,0.003372873086588689,0.0
N1_LmrA,x,0.144093,0.0035645113342624426,0.0
N1_LmrA,x,0.144093,0.003767037989839089,0.0
N1_LmrA,x,0.144093,0.003981071705534973,9.67651413254889e-06
N1_LmrA,x,0.144093,0.004207266283844442,9.67651413254889e-06
N1_LmrA,x,0.144093,0.004446312674691089,9.67651413254889e-06
N1_LmrA,x,0.144093,0.004698941086052156,0.0
N1_LmrA,x,0.144093,0.004965923214503363,0.0
N1_LmrA,x,0.144093,0.005248074602497723,0.0
